Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount (%),Payment_Mode,Channel,Delivery_Days,Return_Status,Rating,Total_Sales,Cost_Price,Profit
O-1323,2024-11-14,C-38,Arun,Male,Delhi,Fashion,Tennis Racket,4,3524,0,COD,Amazon,2,No,5,14096.0,10543.994166603065,3552.0058333969355
O-1324,2024-10-21,C-148,Vikram,Female,Bangalore,Beauty,Tennis Racket,2,2791,10,Net Banking,Amazon,1,No,1,5023.8,3203.869539437623,1819.930460562377
O-1325,2025-02-04,C-116,Keerthi,Female,Chennai,Electronics,Mixer,3,4219,20,Credit Card,Amazon,4,No,4,10125.6,8225.632895504332,1899.9671044956685
O-1326,2025-01-09,C-46,Arun,Male,Kolkata,Books,Tennis Racket,3,4807,15,UPI,Mobile App,6,No,3,12257.85,9031.310755610539,3226.5392443894616
O-1327,2024-11-11,C-106,Arun,Female,Kolkata,Sports,Mixer,1,2530,15,Credit Card,Instagram,7,Yes,3,2150.5,1358.1124902009146,792.3875097990854
O-1328,2024-01-01,C-248,Priya,Male,Chennai,Beauty,Bag,1,3295,15,Net Banking,Amazon,2,Yes,5,2800.75,2468.002555039225,332.7474449607748
O-1329,2024-04-16,C-160,Ananya,Female,Hyderabad,Fashion,Tennis Racket,2,4604,10,Debit Card,Instagram,3,Yes,5,8287.2,5211.0408794909,3076.159120509101
O-1330,2024-08-28,C-256,Kumar,Male,Mumbai,Home,Smartwatch,5,2102,0,Debit Card,Website,2,No,3,10510.0,8420.170992386029,2089.829007613971
O-1331,2024-07-10,C-33,Priya,Male,Mumbai,Books,Smartwatch,2,4241,5,Credit Card,Website,5,Yes,5,8057.9,5181.805301072191,2876.094698927809
O-1332,2024-09-05,C-114,Ravi,Male,Chennai,Sports,T-shirt,2,854,15,Credit Card,Mobile App,7,Yes,4,1451.8,1160.8642083711313,290.9357916288686
O-1333,2024-02-09,C-62,Deepa,Male,Hyderabad,Beauty,Bag,4,475,0,COD,Flipkart,4,Yes,5,1900.0,1400.5437953830387,499.45620461696126
O-1334,2024-06-21,C-149,Rahul,Male,Bangalore,Fashion,Smartwatch,4,269,10,Credit Card,Instagram,2,Yes,5,968.4,759.6420148603644,208.7579851396356
O-1335,2024-07-14,C-201,Vikram,Female,Bangalore,Fashion,T-shirt,2,277,15,UPI,Instagram,6,No,4,470.9,307.7453776967847,163.15462230321526
O-1336,2025-05-02,C-31,Deepa,Female,Chennai,Beauty,Tennis Racket,3,4706,5,UPI,Amazon,2,No,3,13412.099999999999,9831.07682108256,3581.0231789174377
O-1337,2024-10-17,C-272,Ananya,Female,Bangalore,Home,T-shirt,1,998,0,COD,Amazon,1,No,1,998.0,625.4696927176182,372.53030728238184
O-1338,2025-05-11,C-257,Arun,Male,Bangalore,Fashion,Mixer,3,2461,0,UPI,Mobile App,7,No,2,7383.0,4434.3267697065385,2948.6732302934615
O-1339,2024-06-09,C-226,Ravi,Female,Kolkata,Home,T-shirt,1,1495,10,Credit Card,Instagram,2,Yes,5,1345.5,955.4254011499713,390.0745988500287
O-1340,2025-09-20,C-283,Sneha,Female,Chennai,Books,Lipstick,5,1142,5,Credit Card,Mobile App,6,Yes,3,5424.5,3757.1169906511027,1667.3830093488973
O-1341,2024-03-09,C-185,Keerthi,Male,Kolkata,Fashion,Bag,2,297,10,Net Banking,Amazon,1,No,3,534.6,429.19985859350726,105.40014140649276
O-1342,2024-09-09,C-177,Sneha,Male,Delhi,Books,Shoes,4,1495,20,Net Banking,Mobile App,3,Yes,3,4784.0,4014.034342887387,769.9656571126129
O-1343,2024-12-11,C-229,Keerthi,Female,Hyderabad,Home,Lipstick,4,263,5,Credit Card,Mobile App,3,Yes,3,999.4,839.2466593533478,160.15334064665217
O-1344,2024-10-17,C-298,Priya,Male,Bangalore,Sports,Mixer,1,3703,15,COD,Website,4,Yes,4,3147.5499999999997,2226.9521626118762,920.5978373881235
O-1345,2025-04-09,C-145,Sneha,Male,Chennai,Fashion,Smartwatch,4,721,5,COD,Mobile App,1,Yes,1,2739.7999999999997,1700.512471728371,1039.2875282716286
O-1346,2025-04-23,C-164,Kumar,Female,Delhi,Beauty,Smartwatch,5,1563,15,Credit Card,Instagram,7,No,2,6642.75,4728.839048862629,1913.9109511373708
O-1347,2025-04-13,C-84,Ananya,Female,Delhi,Books,Monitor,3,1997,20,Credit Card,Website,4,Yes,3,4792.8,4229.835553730973,562.9644462690276
O-1348,2024-05-04,C-101,Ananya,Female,Delhi,Fashion,Shoes,2,1551,20,Net Banking,Amazon,5,Yes,5,2481.6000000000004,1640.4264953497309,841.1735046502695
O-1349,2024-11-05,C-26,Ananya,Female,Bangalore,Home,Novel,2,2289,15,Net Banking,Instagram,4,Yes,5,3891.2999999999997,2666.291600445489,1225.0083995545106
O-1350,2025-06-11,C-181,Rahul,Female,Chennai,Books,T-shirt,1,978,10,Debit Card,Instagram,3,Yes,3,880.2,686.9177981033624,193.28220189663762
O-1351,2024-01-15,C-177,Keerthi,Male,Mumbai,Books,Smartwatch,4,4732,5,COD,Amazon,7,Yes,5,17981.6,15290.96771496102,2690.632285038979
O-1352,2025-01-12,C-175,Rahul,Female,Chennai,Sports,Monitor,1,1220,20,Net Banking,Flipkart,7,Yes,1,976.0,718.4890671789317,257.5109328210683
O-1353,2024-07-22,C-208,Rahul,Female,Mumbai,Sports,Novel,1,1842,5,Net Banking,Flipkart,4,Yes,3,1749.8999999999999,1457.264373202466,292.63562679753386
O-1354,2025-01-09,C-158,Rahul,Female,Bangalore,Fashion,Earbuds,5,3914,5,UPI,Mobile App,6,No,1,18591.5,14996.290582563905,3595.2094174360955
O-1355,2025-06-24,C-243,Vikram,Male,Delhi,Electronics,Lipstick,5,3071,0,UPI,Amazon,3,No,4,15355.0,13222.842751025411,2132.1572489745886
O-1356,2024-10-22,C-1,Ananya,Male,Chennai,Home,Mixer,2,200,20,Debit Card,Amazon,3,Yes,5,320.0,234.28799571884042,85.71200428115958
O-1357,2025-01-24,C-158,Arun,Female,Chennai,Books,Shoes,2,4560,10,Debit Card,Website,3,Yes,2,8208.0,6380.820711471615,1827.1792885283849
O-1358,2024-01-07,C-202,Sneha,Female,Chennai,Books,Smartwatch,3,2473,5,Net Banking,Instagram,4,Yes,3,7048.049999999999,5095.912202879485,1952.1377971205138
O-1359,2025-08-17,C-238,Rahul,Male,Delhi,Home,Earbuds,1,2726,20,Debit Card,Amazon,6,No,2,2180.8,1368.8054813281926,811.9945186718076
O-1360,2024-07-21,C-222,Deepa,Male,Chennai,Fashion,Monitor,5,2908,5,COD,Instagram,3,No,3,13813.0,11488.635900762485,2324.364099237515
O-1361,2025-05-03,C-98,Arun,Male,Bangalore,Electronics,T-shirt,2,1835,0,Debit Card,Amazon,1,Yes,4,3670.0,3042.6069181521043,627.3930818478957
O-1362,2024-05-21,C-170,Arun,Male,Kolkata,Beauty,Monitor,2,3612,0,Debit Card,Flipkart,7,Yes,2,7224.0,4881.960034036485,2342.039965963515
O-1363,2024-01-25,C-13,Vikram,Female,Delhi,Electronics,T-shirt,2,3766,0,UPI,Mobile App,5,Yes,5,7532.0,6466.822916724054,1065.1770832759457
O-1364,2025-04-02,C-60,Ananya,Male,Hyderabad,Books,Novel,5,2036,20,Debit Card,Mobile App,2,No,2,8144.0,7013.325007171933,1130.674992828067
O-1365,2025-01-11,C-215,Vikram,Male,Chennai,Home,T-shirt,4,1216,0,Credit Card,Mobile App,4,Yes,3,4864.0,3907.0628509677126,956.9371490322874
O-1366,2025-07-24,C-16,Ananya,Female,Delhi,Books,Tennis Racket,3,427,15,COD,Amazon,5,Yes,2,1088.85,817.7987948936318,271.0512051063681
O-1367,2024-01-11,C-206,Ravi,Female,Mumbai,Sports,Mixer,2,871,20,Net Banking,Flipkart,7,No,5,1393.6000000000001,1183.5257876465728,210.07421235342736
O-1368,2025-09-24,C-190,Kumar,Male,Hyderabad,Beauty,Smartwatch,5,3434,20,Debit Card,Instagram,5,Yes,3,13736.0,10542.462385008566,3193.5376149914337
O-1369,2024-08-27,C-259,Deepa,Female,Chennai,Fashion,Novel,1,4249,15,Credit Card,Flipkart,1,Yes,1,3611.65,2587.8160359112894,1023.8339640887107
O-1370,2024-05-12,C-10,Ananya,Male,Bangalore,Books,Lipstick,5,4417,0,Net Banking,Instagram,2,No,5,22085.0,16876.051196271652,5208.948803728348
O-1371,2024-11-13,C-286,Vikram,Male,Mumbai,Fashion,Novel,2,2386,5,UPI,Amazon,5,No,1,4533.4,3062.6043829975074,1470.7956170024922
O-1372,2025-08-26,C-193,Priya,Female,Kolkata,Books,Lipstick,2,4321,10,Credit Card,Amazon,1,No,2,7777.8,6250.7411291121825,1527.0588708878176
O-1373,2024-04-10,C-133,Arun,Female,Chennai,Sports,Novel,3,3314,10,Debit Card,Flipkart,4,Yes,5,8947.800000000001,5446.234760545968,3501.565239454033
O-1374,2024-12-21,C-161,Rahul,Female,Chennai,Sports,Lipstick,5,3518,10,Net Banking,Flipkart,2,No,3,15831.0,14150.668584258248,1680.3314157417517
O-1375,2025-01-27,C-112,Vikram,Female,Hyderabad,Home,T-shirt,5,1606,0,Credit Card,Instagram,4,No,3,8030.0,4890.177547294197,3139.822452705803
O-1376,2025-08-11,C-144,Vikram,Male,Kolkata,Beauty,Novel,4,4379,5,Net Banking,Website,1,Yes,3,16640.2,11195.65401379364,5444.54598620636
O-1377,2025-09-10,C-33,Deepa,Female,Mumbai,Electronics,Lipstick,4,4797,10,Credit Card,Instagram,5,Yes,4,17269.2,10985.191537706496,6284.008462293505
O-1378,2024-02-07,C-200,Sneha,Male,Bangalore,Fashion,Earbuds,4,2739,20,COD,Mobile App,5,Yes,1,8764.800000000001,6708.657982860247,2056.142017139754
O-1379,2024-12-06,C-233,Arun,Male,Delhi,Books,Earbuds,5,788,0,Debit Card,Flipkart,3,Yes,4,3940.0,3229.955597832539,710.0444021674612
O-1380,2024-07-10,C-247,Ananya,Female,Delhi,Books,Monitor,4,1648,0,COD,Amazon,3,Yes,2,6592.0,5319.188361023741,1272.811638976259
O-1381,2024-01-07,C-76,Ravi,Male,Delhi,Beauty,Smartwatch,2,2503,15,UPI,Instagram,2,No,1,4255.099999999999,3468.6951641777705,786.404835822229
O-1382,2024-11-14,C-110,Kumar,Male,Delhi,Home,Earbuds,5,3414,5,COD,Amazon,6,Yes,4,16216.5,11288.322401728099,4928.177598271901
O-1383,2024-09-11,C-194,Arun,Male,Bangalore,Home,Bag,4,2639,0,UPI,Flipkart,2,No,1,10556.0,6674.379775432135,3881.620224567865
O-1384,2025-01-06,C-148,Kumar,Male,Bangalore,Electronics,Lipstick,5,338,15,UPI,Flipkart,5,No,1,1436.5,1024.075502473352,412.4244975266481
O-1385,2024-05-24,C-35,Rahul,Female,Hyderabad,Beauty,Novel,3,1991,10,Net Banking,Mobile App,7,No,3,5375.7,3828.9368218838367,1546.763178116163
O-1386,2025-08-17,C-17,Kumar,Female,Hyderabad,Books,Tennis Racket,3,2698,15,Credit Card,Website,5,Yes,2,6879.9,5647.686502488364,1232.213497511636
O-1387,2025-07-12,C-148,Arun,Female,Kolkata,Sports,Earbuds,1,2117,0,UPI,Flipkart,1,No,1,2117.0,1775.9762890855884,341.0237109144116
O-1388,2024-11-07,C-238,Deepa,Female,Delhi,Fashion,Smartwatch,2,2344,10,Debit Card,Instagram,1,Yes,1,4219.2,3479.2869094750627,739.9130905249372
O-1389,2025-05-28,C-2,Keerthi,Female,Mumbai,Fashion,Tennis Racket,5,1004,10,Credit Card,Website,1,No,4,4518.0,3873.663770724469,644.336229275531
O-1390,2024-04-08,C-96,Ananya,Female,Bangalore,Beauty,Bag,2,2224,15,UPI,Instagram,4,Yes,4,3780.7999999999997,2304.727778560436,1476.0722214395637
O-1391,2024-09-16,C-241,Priya,Female,Hyderabad,Fashion,Lipstick,5,2221,10,UPI,Mobile App,3,No,1,9994.5,6801.647663697801,3192.8523363021986
O-1392,2025-04-04,C-75,Deepa,Female,Mumbai,Sports,Monitor,5,1330,20,Net Banking,Website,1,No,2,5320.0,3477.6135907915595,1842.3864092084405
O-1393,2025-07-09,C-145,Kumar,Male,Kolkata,Fashion,Lipstick,5,2148,0,COD,Amazon,6,Yes,2,10740.0,8861.528658603847,1878.4713413961526
O-1394,2024-03-26,C-65,Priya,Male,Hyderabad,Beauty,Earbuds,3,1550,5,COD,Instagram,5,No,5,4417.5,3060.3381235470524,1357.1618764529476
O-1395,2024-05-23,C-255,Ravi,Male,Kolkata,Books,Shoes,3,1846,5,UPI,Instagram,7,Yes,2,5261.099999999999,4461.0015974300395,800.09840256996
O-1396,2024-11-28,C-237,Deepa,Male,Delhi,Fashion,Earbuds,3,3679,5,Debit Card,Flipkart,5,Yes,1,10485.15,6415.460889439305,4069.6891105606946
O-1397,2025-03-11,C-28,Arun,Female,Kolkata,Home,Earbuds,5,1608,5,Credit Card,Website,1,No,2,7638.0,5384.0104354241475,2253.9895645758525
O-1398,2025-03-25,C-141,Vikram,Female,Delhi,Books,Smartwatch,2,696,10,Net Banking,Flipkart,5,No,5,1252.8,1045.1390800694383,207.6609199305617
O-1399,2025-01-03,C-129,Vikram,Male,Mumbai,Fashion,Mixer,5,289,5,Net Banking,Flipkart,4,No,3,1372.75,923.2910559597552,449.4589440402448
O-1400,2024-08-04,C-140,Rahul,Female,Bangalore,Fashion,Lipstick,2,416,0,Debit Card,Flipkart,5,No,3,832.0,520.5253762340423,311.47462376595774
O-1401,2024-09-21,C-22,Priya,Female,Delhi,Fashion,Smartwatch,5,752,10,Debit Card,Mobile App,4,No,5,3384.0,2387.7140528136847,996.2859471863153
O-1402,2024-01-09,C-237,Kumar,Male,Kolkata,Sports,Lipstick,1,2187,15,Net Banking,Mobile App,3,No,5,1858.95,1128.7970651396854,730.1529348603146
O-1403,2024-04-21,C-211,Priya,Male,Delhi,Books,Monitor,1,4012,10,UPI,Website,2,No,4,3610.8,2689.6113557358476,921.1886442641526
O-1404,2025-02-25,C-220,Deepa,Female,Chennai,Electronics,Monitor,3,3699,0,COD,Mobile App,5,Yes,5,11097.0,7252.437217644577,3844.562782355423
O-1405,2025-01-23,C-89,Ravi,Female,Chennai,Books,Tennis Racket,5,3470,5,Debit Card,Website,3,Yes,4,16482.5,13913.520173576911,2568.9798264230885
O-1406,2024-01-19,C-58,Ravi,Male,Mumbai,Books,Shoes,4,3383,10,UPI,Instagram,5,No,5,12178.800000000001,9975.11365657045,2203.686343429552
O-1407,2025-01-06,C-300,Vikram,Male,Hyderabad,Home,Bag,5,997,5,UPI,Website,2,Yes,1,4735.75,3611.0534097414065,1124.6965902585935
O-1408,2024-06-03,C-252,Priya,Male,Kolkata,Books,Lipstick,2,1783,15,UPI,Website,2,Yes,3,3031.1,2468.389285519384,562.7107144806159
O-1409,2025-08-23,C-256,Rahul,Male,Chennai,Fashion,T-shirt,2,1349,0,COD,Instagram,2,Yes,3,2698.0,1881.8311737336685,816.1688262663315
O-1410,2025-05-06,C-232,Arun,Male,Hyderabad,Home,Bag,3,4828,5,COD,Website,3,No,3,13759.8,9571.574876025323,4188.2251239746765
O-1411,2025-03-04,C-194,Ananya,Male,Chennai,Beauty,Mixer,3,4884,15,Credit Card,Flipkart,1,No,4,12454.199999999999,7707.292908464645,4746.907091535354
O-1412,2024-10-10,C-82,Kumar,Female,Delhi,Sports,Monitor,1,3782,0,UPI,Instagram,7,No,1,3782.0,3033.9999125511367,748.0000874488633
O-1413,2025-04-30,C-296,Kumar,Female,Bangalore,Beauty,Tennis Racket,1,3534,10,Debit Card,Instagram,3,Yes,5,3180.6,2554.763505655652,625.836494344348
O-1414,2025-09-26,C-163,Priya,Male,Kolkata,Books,T-shirt,1,3139,20,Credit Card,Instagram,1,Yes,5,2511.2000000000003,1788.417289976961,722.7827100230393
O-1415,2025-03-31,C-83,Deepa,Male,Hyderabad,Beauty,Bag,2,4170,20,Debit Card,Flipkart,3,Yes,1,6672.0,5735.859232351551,936.1407676484487
O-1416,2024-07-06,C-205,Arun,Female,Bangalore,Sports,Lipstick,1,2648,15,UPI,Website,2,No,5,2250.7999999999997,1434.6933688055865,816.1066311944132
O-1417,2025-05-28,C-47,Arun,Female,Mumbai,Sports,Earbuds,1,2537,10,Credit Card,Amazon,5,Yes,4,2283.3,1563.0332963758965,720.2667036241037
O-1418,2024-02-19,C-282,Arun,Male,Bangalore,Home,T-shirt,2,2795,5,Net Banking,Amazon,5,Yes,2,5310.5,3893.6058514364668,1416.8941485635332
O-1419,2024-10-28,C-143,Vikram,Male,Hyderabad,Electronics,Shoes,2,407,15,Net Banking,Instagram,4,No,3,691.9,542.7480601492185,149.15193985078145
O-1420,2024-03-24,C-291,Deepa,Female,Bangalore,Electronics,Shoes,5,2493,20,UPI,Flipkart,1,Yes,4,9972.0,7114.217956926035,2857.782043073965
O-1421,2025-02-12,C-124,Deepa,Male,Mumbai,Sports,Bag,2,1337,10,Net Banking,Instagram,6,No,1,2406.6,1981.5880322222527,425.01196777774726
O-1422,2024-08-07,C-243,Rahul,Male,Delhi,Beauty,T-shirt,4,4357,15,Credit Card,Website,1,Yes,3,14813.8,11092.689439904523,3721.110560095476
O-1423,2024-07-19,C-29,Arun,Male,Kolkata,Electronics,Bag,2,3980,10,Debit Card,Website,4,No,5,7164.0,4494.553933801577,2669.446066198423
O-1424,2025-04-29,C-216,Arun,Female,Hyderabad,Home,Tennis Racket,2,2886,10,UPI,Instagram,7,Yes,4,5194.8,3951.196368555869,1243.6036314441312
O-1425,2024-09-09,C-104,Ananya,Female,Kolkata,Books,Novel,3,1754,0,Credit Card,Website,2,No,3,5262.0,4576.869014323885,685.1309856761154
O-1426,2024-10-24,C-190,Vikram,Female,Delhi,Electronics,Smartwatch,5,3432,0,COD,Website,1,Yes,4,17160.0,12718.81350635667,4441.18649364333
O-1427,2024-09-27,C-283,Deepa,Male,Kolkata,Home,Tennis Racket,1,1801,5,UPI,Flipkart,6,Yes,2,1710.9499999999998,1249.0000366237248,461.94996337627504
O-1428,2025-03-10,C-223,Ananya,Male,Chennai,Beauty,Mixer,3,964,0,COD,Website,2,No,4,2892.0,1892.164144328569,999.8358556714311
O-1429,2024-12-13,C-258,Arun,Male,Mumbai,Home,Smartwatch,3,2255,15,UPI,Mobile App,5,No,3,5750.25,4846.114583202327,904.1354167976733
O-1430,2024-05-21,C-59,Keerthi,Male,Hyderabad,Fashion,Tennis Racket,5,2447,0,UPI,Website,2,Yes,2,12235.0,9199.737275917647,3035.262724082353
O-1431,2025-06-29,C-140,Ravi,Male,Delhi,Books,Lipstick,3,4742,5,UPI,Instagram,1,Yes,2,13514.699999999999,9627.090287704834,3887.609712295165
O-1432,2025-07-07,C-216,Kumar,Male,Mumbai,Sports,T-shirt,1,4390,20,Net Banking,Website,4,No,5,3512.0,2468.1308638045675,1043.8691361954325
O-1433,2025-01-27,C-293,Vikram,Female,Chennai,Beauty,Monitor,3,2816,10,Net Banking,Flipkart,7,No,4,7603.2,5958.764907617366,1644.4350923826341
O-1434,2025-07-05,C-3,Ananya,Female,Mumbai,Books,Shoes,2,1131,0,COD,Amazon,1,No,3,2262.0,1533.8504297588527,728.1495702411473
O-1435,2024-04-26,C-134,Keerthi,Male,Mumbai,Electronics,Tennis Racket,5,3285,10,UPI,Instagram,6,No,5,14782.5,9734.704158995582,5047.7958410044175
O-1436,2024-05-14,C-218,Rahul,Male,Mumbai,Books,Novel,2,979,10,Net Banking,Amazon,5,Yes,1,1762.2,1068.5609390330694,693.6390609669306
O-1437,2024-09-10,C-32,Deepa,Male,Bangalore,Fashion,Mixer,1,3461,0,UPI,Instagram,3,No,2,3461.0,2242.1637075359463,1218.8362924640537
O-1438,2024-07-22,C-34,Vikram,Male,Kolkata,Electronics,T-shirt,1,582,20,COD,Flipkart,3,Yes,4,465.6,340.81887656866786,124.78112343133216
O-1439,2024-06-19,C-60,Ravi,Male,Mumbai,Home,Mixer,5,3800,0,Credit Card,Mobile App,3,No,5,19000.0,14582.857259775408,4417.142740224592
O-1440,2024-11-01,C-204,Ravi,Female,Bangalore,Fashion,Mixer,3,3159,15,Net Banking,Mobile App,7,No,1,8055.45,5337.396919884266,2718.053080115734
O-1441,2025-03-26,C-164,Arun,Male,Chennai,Home,Bag,5,462,20,UPI,Amazon,6,Yes,5,1848.0,1559.1370285211815,288.8629714788185
O-1442,2024-01-17,C-51,Vikram,Male,Delhi,Electronics,Earbuds,5,1701,5,COD,Flipkart,3,No,3,8079.75,6044.2987288672775,2035.4512711327225
O-1443,2025-07-01,C-29,Arun,Female,Hyderabad,Books,Earbuds,2,2255,5,Debit Card,Website,3,Yes,1,4284.5,3635.7066863274185,648.7933136725815
O-1444,2025-04-01,C-101,Ravi,Female,Hyderabad,Home,Tennis Racket,3,4986,5,Net Banking,Instagram,6,Yes,4,14210.099999999999,10842.114156014446,3367.9858439855525
O-1445,2024-03-03,C-175,Keerthi,Female,Delhi,Electronics,Tennis Racket,4,4864,15,Net Banking,Amazon,6,No,2,16537.6,14138.627137232821,2398.9728627671775
O-1446,2024-01-12,C-111,Kumar,Male,Hyderabad,Books,Tennis Racket,3,1522,5,Credit Card,Mobile App,7,No,5,4337.7,3137.499816221049,1200.2001837789508
O-1447,2025-07-20,C-181,Ravi,Male,Mumbai,Home,Tennis Racket,3,210,0,COD,Amazon,6,No,4,630.0,425.9111783227398,204.08882167726023
O-1448,2024-12-27,C-141,Sneha,Female,Hyderabad,Fashion,Bag,3,4014,0,COD,Mobile App,3,No,1,12042.0,9382.146624418963,2659.8533755810367
O-1449,2025-01-15,C-94,Vikram,Male,Kolkata,Home,Bag,1,3717,10,Debit Card,Website,1,No,5,3345.3,2272.2670047426827,1073.0329952573175
O-1450,2024-05-09,C-50,Kumar,Male,Bangalore,Books,Monitor,4,2864,0,Net Banking,Amazon,1,No,2,11456.0,7235.709216413115,4220.290783586885
O-1451,2024-02-09,C-150,Arun,Male,Kolkata,Beauty,Earbuds,2,314,20,Credit Card,Instagram,5,No,5,502.40000000000003,447.79058097362645,54.60941902637359
O-1452,2024-10-27,C-268,Arun,Female,Kolkata,Fashion,Mixer,4,608,0,Debit Card,Website,6,Yes,1,2432.0,1653.5870595697395,778.4129404302605
O-1453,2024-03-14,C-64,Keerthi,Female,Mumbai,Home,T-shirt,3,3994,5,Credit Card,Website,2,Yes,2,11382.9,7569.2675657673335,3813.632434232666
O-1454,2024-10-02,C-273,Sneha,Male,Kolkata,Books,Monitor,5,2913,0,COD,Instagram,4,Yes,4,14565.0,12003.226604380769,2561.7733956192315
O-1455,2024-08-19,C-119,Deepa,Male,Hyderabad,Books,Mixer,3,1820,0,Debit Card,Mobile App,4,No,5,5460.0,4837.166917545952,622.833082454048
O-1456,2024-12-10,C-198,Rahul,Female,Delhi,Home,Monitor,2,2072,20,Net Banking,Flipkart,2,No,3,3315.2000000000003,2333.9396080344454,981.2603919655548
O-1457,2024-05-14,C-10,Rahul,Male,Chennai,Electronics,Lipstick,5,3721,20,Credit Card,Amazon,6,No,3,14884.0,10272.129161866902,4611.870838133098
O-1458,2024-02-07,C-75,Deepa,Female,Kolkata,Electronics,Bag,4,3729,15,Debit Card,Website,4,No,2,12678.6,10985.67410473839,1692.925895261611
O-1459,2025-02-08,C-292,Kumar,Female,Bangalore,Home,Novel,1,654,20,Net Banking,Flipkart,3,Yes,5,523.2,418.7005946964738,104.49940530352626
O-1460,2024-05-25,C-27,Deepa,Male,Hyderabad,Books,Bag,2,3799,10,UPI,Amazon,7,Yes,2,6838.2,5900.172015721148,938.0279842788523
O-1461,2025-05-08,C-237,Deepa,Male,Kolkata,Fashion,Monitor,5,4743,10,Debit Card,Flipkart,3,Yes,4,21343.5,15679.391563777084,5664.108436222916
O-1462,2025-02-10,C-89,Ravi,Male,Bangalore,Beauty,Lipstick,4,2935,0,Debit Card,Mobile App,5,Yes,3,11740.0,8556.994028332632,3183.0059716673677
O-1463,2024-09-26,C-139,Arun,Female,Bangalore,Home,T-shirt,4,3002,10,Net Banking,Flipkart,3,Yes,2,10807.2,7950.52909419673,2856.670905803271
O-1464,2024-11-07,C-154,Priya,Female,Delhi,Electronics,Monitor,4,4999,10,UPI,Website,1,No,1,17996.4,13462.741771218367,4533.6582287816345
O-1465,2024-05-09,C-183,Ravi,Female,Hyderabad,Electronics,T-shirt,3,2174,0,COD,Flipkart,4,Yes,2,6522.0,4008.7577731738206,2513.2422268261794
O-1466,2024-03-14,C-15,Rahul,Female,Chennai,Beauty,Bag,5,735,0,COD,Instagram,2,Yes,5,3675.0,3295.3452379884593,379.6547620115407
O-1467,2025-01-30,C-124,Ravi,Female,Hyderabad,Sports,Monitor,2,2917,10,Credit Card,Amazon,5,Yes,1,5250.6,4349.346370173529,901.2536298264713
O-1468,2025-03-16,C-120,Rahul,Female,Hyderabad,Sports,Novel,5,1840,10,COD,Flipkart,4,No,4,8280.0,6040.348897449422,2239.651102550578
O-1469,2024-03-27,C-14,Rahul,Male,Mumbai,Electronics,Bag,1,1818,10,COD,Flipkart,2,No,1,1636.2,1397.3188778909634,238.8811221090366
O-1470,2025-03-17,C-168,Priya,Male,Bangalore,Books,Monitor,3,4986,5,Credit Card,Website,3,Yes,1,14210.099999999999,8989.222039880655,5220.877960119344
O-1471,2024-12-04,C-245,Deepa,Male,Kolkata,Beauty,Monitor,2,2896,10,COD,Instagram,5,No,5,5212.8,4119.119298063789,1093.6807019362113
O-1472,2025-05-27,C-90,Vikram,Female,Mumbai,Fashion,Smartwatch,5,1725,15,Debit Card,Amazon,3,No,3,7331.25,5972.762988345904,1358.487011654096
O-1473,2024-05-10,C-46,Rahul,Male,Hyderabad,Home,Shoes,5,2291,0,Net Banking,Mobile App,1,Yes,3,11455.0,9527.471253996084,1927.5287460039162
O-1474,2024-09-04,C-2,Arun,Female,Chennai,Beauty,Monitor,4,3166,20,Debit Card,Mobile App,2,Yes,5,10131.2,8386.337875301371,1744.8621246986295
O-1475,2025-01-29,C-14,Rahul,Male,Bangalore,Electronics,Lipstick,1,4256,5,Net Banking,Website,2,No,4,4043.2,2528.84384247589,1514.3561575241097
O-1476,2024-11-27,C-27,Keerthi,Female,Delhi,Books,Monitor,2,495,20,Net Banking,Amazon,5,Yes,5,792.0,599.667379276711,192.33262072328898
O-1477,2024-01-18,C-159,Deepa,Female,Bangalore,Beauty,Bag,3,2644,10,COD,Amazon,6,No,4,7138.8,5977.928850491899,1160.8711495081016
O-1478,2024-06-20,C-14,Sneha,Female,Bangalore,Home,Mixer,5,4585,20,Debit Card,Amazon,1,No,5,18340.0,12031.195430891665,6308.804569108335
O-1479,2025-07-01,C-66,Arun,Female,Chennai,Electronics,Bag,4,3990,5,Debit Card,Instagram,2,No,5,15162.0,12063.57378774028,3098.4262122597193
O-1480,2025-05-14,C-148,Ananya,Female,Delhi,Sports,Monitor,2,4802,5,Debit Card,Flipkart,1,No,1,9123.8,6110.636943172345,3013.163056827654
O-1481,2024-09-26,C-269,Arun,Female,Kolkata,Home,T-shirt,3,1470,0,Net Banking,Flipkart,3,No,1,4410.0,2697.825530817278,1712.174469182722
O-1482,2025-02-22,C-18,Sneha,Female,Hyderabad,Electronics,Lipstick,4,2601,10,UPI,Website,2,Yes,1,9363.6,7186.615217962808,2176.9847820371924
O-1483,2025-06-10,C-147,Kumar,Male,Mumbai,Home,Smartwatch,2,1192,20,COD,Mobile App,7,No,2,1907.2,1306.175112428295,601.024887571705
O-1484,2024-05-23,C-240,Vikram,Female,Hyderabad,Books,Earbuds,2,898,5,Net Banking,Website,4,Yes,4,1706.1999999999998,1216.8400529066018,489.359947093398
O-1485,2024-08-15,C-80,Sneha,Male,Hyderabad,Electronics,Monitor,5,1559,5,UPI,Mobile App,5,Yes,3,7405.25,5476.519866125238,1928.730133874762
